id,smiles,notes,params_json
56776730,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3CCCC3,,
56776823,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)F)C,,
56776825,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)Cl)C,,
56776828,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2CNC(=O)OC(C)(C)C,,
56776868,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2F)Br)C,,
56776917,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)[N+](=O)[O-])Cl,,
56776919,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C#N)O,,
56776925,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CS2)Cl,,
56776929,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)C#N)C,,
56837337,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)/C(=N\OC)/C2=CSC(=N2)N)O,,
56837555,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)C2=CC=CC=C2)O,,
56837556,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CC2=CSC(=N2)N)O,,
56837557,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CCC2=CC=CC=C2)O,,
56837761,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CC2=CN=CC=C2)O,,
56837763,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CSCCN)O,,
56837764,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CC2=CC=NC=C2)O,,
56837980,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CC2=CC=CC=N2)O,,
56837982,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CC2=CC(=NC=C2)N)O,,
56839291,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2CNC3=NC=C(C=C3)C(=O)NC4=CC=C(C=C4)F,,
56839292,B(C1=CC=CC=C1CN(C)C2=NC=C(C=C2)C(=O)NC3=CC=C(C=C3)F)(O)O,,
56839293,B(C1=CC=CC=C1CNC2=NC=C(C=C2)C(=O)NC3=CC=C(C=C3)F)(O)O,,
56839294,B(C1=CC=C(C=C1)CN(C)C2=NC=C(C=C2)C(=O)NC3=CC=C(C=C3)F)(O)O,,
56839499,B(C1=CC=C(C=C1)CN(C)C2=NC=C(C=N2)C(=O)NC3=CC=C(C=C3)F)(O)O,,
56840585,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CC2=CC=CC=C2)O,,
56841870,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O.C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C.C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,,
56842672,B([O-])([O-])[O-].B([O-])([O-])[O-].[Pb+2].[Pb+2].[Pb+2],,
56844015,B1(OC(=O)C(O1)(CC(=O)O)CC(=O)O)[C@H](CC(C)C)NC(=O)CNC(=O)C2=C(C=CC(=C2)Cl)Cl,,
56844280,B(C1=CC(=C(C(=C1)C)OCC2=CC(=CC(=C2)OC)OC)C)(O)O,,
56845122,B(C1=CC(=C(C=C1)F)NC(=O)C)(O)O,,
56923638,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)F)OCC3CC3,,
56923639,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C)OCC3=CC=CC=C3,,
56923641,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2OCC3CC3,,
56923809,B(C1=CC2=C(N1C(=O)OC(C)(C)C)C=CC=C2OC)(O)O,,
56924444,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CN=C2)F,,
56924967,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)N(C4=CC=CC=C43)C,,
56925000,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)C4=CC=CC=C4C3,,
56929796,B1(C2=C(CO1)C=CC(=C2)OC3=C(C=C(C=C3)CN)Cl)O,,
56944651,B1(C2=C(C=CC(=C2[C@H](O1)CN)Cl)OCC)O.Cl,,
56944759,B1(C2=C(C=CC(=C2[C@H](O1)CN)Br)OCC)O,,
56945248,B(C1=CC(=CC(=C1)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)(O)O,,
56951398,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)CO)F,,
56951405,B(C1=C(C=C(C=C1)CO)F)(O)O,,
56956256,B1(C2=C(CO1)C=CC(=C2)NC(=O)C3=C(C=CC(=C3F)Cl)C(F)(F)F)O,,
56965732,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3CCC3,,
56965734,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC(=O)N,,
56965771,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3=CC=CC=C3,,
56965778,B(C1=CC(=CC=C1)N2C3=CC=CC=C3C4=CC=CC=C42)(O)O,,
56972862,B(C1=CC(=C(C=C1)N2CCOCC2)C)(O)O,,
56972886,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)Cl)C(=O)OC,,
56973026,B1(OC(C(O1)(C)C)(C)C)C2=C3C=CSC3=CC=C2,,
56973060,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)C(F)(F)F,,
56973064,[Li+].[B-](C1=CC=CC=N1)(O)(O)O,,
56973076,[Li+].[B-](C1=NC=CN=C1)(O)(O)O,,
56973096,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(O2)C,,
56973098,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)Cl)C(=O)OC,,
56973127,B1(OC(C(O1)(C)C)(C)C)C2=C3C(=CC=C2)N=C(O3)C,,
56973197,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(O2)Br,,
56973206,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(S2)[Si](C)(C)C,,
56973208,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CS2)OC,,
56973224,B1(OC(C(O1)(C)C)(C)C)CC2=CC(=CC(=C2)C)C,,
56973229,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C(=O)OC)F,,
56973268,B1(OC(C(O1)(C)C)(C)C)C2=CN(C3=CN=C(C=C23)OC)C,,
56973314,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)C(F)(F)F)B3OC(C(O3)(C)C)(C)C,,
56973587,B1(OC(C(O1)(C)C)(C)C)C=C2CCN(CC2)C(=O)OC(C)(C)C,,
57119518,B(C1=CC=CC=C1)(OC(F)(F)F)OC(F)(F)F,,
57193946,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)F,,
57331350,B(CCC[C@H]1CCC[C@]1(C(=O)O)N)(O)O,,
57331351,B(CCC[C@@H]1CNCC[C@]1(C(=O)O)N)(O)O,,
57331352,B(CCC[C@H]1CNCC[C@]1(C(=O)O)N)(O)O,,
57331355,B(CCC[C@H]1CNC[C@]1(C(=O)O)N)(O)O,,
57331358,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC(C)C)(O)O,,
57331359,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2=CC=CC=C2)(O)O,,
57331393,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2=CN=CC=C2)(O)O,,
57331394,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C2CCCC2N)(O)O,,
57331397,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2CCCNC2)(O)O,,
57331398,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2=CC=NC3=CC=CC=C23)(O)O,,
57331399,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2=CN=CN2)(O)O,,
57331434,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2CCCCN2)(O)O,,
57331435,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CCCC2=CC=C(C=C2)Cl)(O)O,,
57331436,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C2=NC=NC3=C2NC=N3)(O)O,,
57331437,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CCN)(O)O,,
57331439,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C2CCNCC2)(O)O,,
57331440,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C2CCNC2)(O)O,,
57331441,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C2CCCNC2)(O)O,,
57331477,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2=CC=CC=N2)(O)O,,
57331478,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2=NC=CN2C)(O)O,,
57331481,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CCN2CCCCC2)(O)O,,
57331482,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CCN(CC)CC)(O)O,,
57331483,B(CCC[C@H]1CNC[C@]1(C(=O)O)NC)(O)O,,
57331484,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2CCCCN2C)(O)O,,
57331517,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2CCCN2)(O)O,,
57331518,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CCN2CCCC2)(O)O,,
57331520,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CCNCC2=CC=CC=C2)(O)O,,
57331521,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CCNCC2=CC(=C(C=C2)Cl)Cl)(O)O,,
57331522,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)NC2=CC=C(C=C2)Cl)(O)O,,
57331554,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C2CCCCC2N)(O)O,,
57331555,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)CC2=CC=C(C=C2)Cl)(O)O,,
57331556,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)C2=CC=C(C=C2)F)(O)O,,
57331557,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)C2=CC=C(C=C2)OC)(O)O,,
57331558,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)NC2=CC=C(C=C2)F)(O)O,,
57331560,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)S(=O)(=O)C2=CC=CC=C2N)(O)O,,
57331593,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CCNC2=CC=C(C=C2)C3=CC=CC=C3)(O)O,,
57331594,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)C2CC3=CC=CC=C3CN2)(O)O,,
57331595,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)C(CC2=CC=C(C=C2)C(F)(F)F)N)(O)O,,
57331596,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2CC3=C(CN2)C=C(C=C3)C(F)(F)F)(O)O,,
57331597,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)C2CC3=C(CN2)C=C(C=C3)Cl)(O)O,,
57331634,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC(CC2=CC=CC=C2)N)(O)O,,
57331636,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2CC3=C(CN2)C=C(C=C3Cl)Cl)(O)O,,
57331637,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)C(=O)CNCC2=CC=CC=C2)(O)O,,
57331638,B(CCC[C@H]1C[C@@H](C[C@]1(C(=O)O)N)N)(O)O,,
57331639,B(CCC[C@H]1C[C@@H](C[C@]1(C(=O)O)N)NCC2=CC=CC=C2)(O)O,,
57331640,B(CCC[C@H]1C[C@@H](C[C@]1(C(=O)O)N)N(C)C)(O)O,,
57331641,B(CCC[C@H]1C[C@H](C[C@]1(C(=O)O)N)CN)(O)O,,
57331674,B(CCC[C@H]1C[C@@H](C[C@]1(C(=O)O)N)CN)(O)O,,
57331675,B(CCC[C@H]1C[C@@H](C[C@]1(C(=O)O)N)CCN)(O)O,,
57331676,B(CCC[C@H]1CN(C[C@]1(C(=O)O)N)CC2CCNCC2)(O)O,,
57331753,B1(CC(CO1)CN(C2=C(C=C3C(=C2)OC(=C3C(=O)NC)C4=CC=C(C=C4)F)C5CC5)S(=O)(=O)C)O,,
57335171,B1(C2=C(CO1)C=CC(=C2CCC(=O)O)F)O,,
57335172,B1(C2=C(CO1)C=C(C=C2CCC(=O)O)F)O,,
57335173,B1(C2=C(C=CC(=C2CO1)F)CCC(=O)O)O,,
57346402,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C(F)(F)F,,
57347502,B1(OC(C(O1)(C)C)(C)C)C=CCO[Si](C)(C)C(C)(C)C,,
57350298,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)O)OC,,
57356919,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)NN=C3N,,
57358021,B(O)(O)O.O[Si](O)([O-])[O-].[Zn+2],,
57362231,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC3=CN(N=C23)C,,
57362342,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2NC,,
57366770,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)CCNC(=O)OC(C)(C)C,,
57370080,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CN=C2)C,,
57374242,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=CC=C2)O)Cl,,
57385800,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)C)O,,
57385801,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)C4=CC=CC=C4)O,,
57386068,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CC4=CC=CC=C43)O,,
57386069,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CC=N3)O,,
57386070,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CO3)O,,
57386071,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CS3)O,,
57386072,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CN3C)O,,
57386073,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)[N+](=O)[O-])O,,
57386074,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)C(F)(F)F)O,,
57386326,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)C(=O)O)O,,
57386327,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)F)O,,
57386328,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)Cl)O,,
57386329,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)Br)O,,
57386330,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)I)O,,
57386331,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)CC)O,,
57386332,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)SC)O,,
57386333,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)OC)O,,
57386584,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)C(=O)OCC)O,,
57386585,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)OCC4=CC=CC=C4)O,,
57386586,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)O)O,,
57386587,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)N)O,,
57386588,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)NC(=O)C)O,,
57386589,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CC=C3F)O,,
57386590,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=CC=C3)F)O,,
57386591,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CC(=C3)C)O,,
57386836,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=C(C=C3)Cl)Cl)O,,
57386837,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CC=C3OCOC)O,,
57386838,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=CC=C3)OCOC)O,,
57386839,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=CC=C3)N)O,,
57386840,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CC=C3O)O,,
57386841,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=CC=C3)O)O,,
57386842,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=C(C=C3)O)O)O,,
57386843,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC=CC=C3OC)O,,
57387088,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=C(C=C3)C)C)O,,
57387089,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=CC=C3)OC)O,,
57387090,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=C(C=C3)OC)OC)O,,
57387091,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=C(C=C(C=C3)OC)OC)O,,
57387092,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=C(C(=C3)OC)OC)OC)O,,
57387093,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC4=C(C=C3)OCCO4)O,,
57387094,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=C(C=C3)[N+](=O)[O-])OC)O,,
57387095,B1(C2=C(CO1)C=CC(=C2)/C=C/C(=O)C3=CC(=C(C=C3)N)OC)O,,
57387338,B1(C2=C(CO1)C=CC(=C2)/C=C/C(C3=CC=CC=C3)O)O,,
57387339,B1(C2=C(CO1)C=CC(=C2)CCC(=O)C3=CC(=CC=C3)OC)O,,
57387598,B1(C2=C(CO1)C=CC(=C2)CCC(=O)C3=CC=CC=C3)O,,
57390251,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C=CC3=CC(=CC(=C3)Cl)Cl,,
57391265,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=COC=C3,,
57391561,B1(C2=C(C=CC(=C2CO1)OC)CCC(=O)O)O,,
57391562,B1(C2=C(C=CC(=C2CO1)NC(=O)C)CCC(=O)O)O,,
57391611,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CCCCCCCCC,,
57393320,B1(C2=C(C=CC(=C2CO1)N)CCC(=O)O)O,,
57393355,B1(C2=C(CO1)C=C(C=C2CCC(=O)O)Cl)O,,
57394765,B(C1=CC(=CC=C1)CCCCC)(O)O,,
57394766,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CCCCCCC,,
57395040,B1(C2=C(C=CC(=C2CO1)F)/C=C/C(=O)O)O,,
57395070,B1(C2=C(CO1)C=CC=C2CCC(=O)NO)O,,
57395071,B1(C2=C(CO1)C=C(C=C2CCC(=O)O)C)O,,
57396517,B(C1=CC(=CC=C1)CCCCCCCCC)(O)O,,
57396518,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CCCCC,,
57396519,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=CC=C(C=C3)F,,
57396804,B1(C2=C(C=CC(=C2CO1)Cl)CCC(=O)O)O,,
57396842,B1(C2=C(CO1)C=C(C=C2CCC(=O)O)OC)O,,
57397150,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C=CC3=CC=C(C=C3)O,,
57398310,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CCCCCCCCCCC,,
57398598,B1(C2=C(CO1)C=CC(=C2CCC(=O)O)Cl)O,,
57398599,B1(C2=C(CO1)C=CC(=C2CCC(=O)O)[N+](=O)[O-])O,,
57398865,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C=CC3=CC=C(C=C3)OC,,
57399970,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CCC,,
57399971,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=CSC=C3,,
57400227,B1(C2=C(C=CC(=C2CO1)C)CCC(=O)O)O,,
57401757,B(C1=CC=CC=C1CCCCCCCCC)(O)O,,
57401758,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=CC=CC(=C3)CCC(=O)O,,
57402065,B1(C2=C(CO1)C=CC=C2CC3C(=O)NC(=O)S3)O,,
57402066,B1(C2=C(CO1)C=CC=C2CC3C(=O)NC(=O)N3)O,,
57403489,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)CCCCC,,
57403820,B1(C2=C(CO1)C=CC=C2CCP(=O)(O)O)O,,
57403821,B1(C2=C(CO1)C=CC3=C2CC(CC3)C(=O)O)O,,
57403907,B1(C2=C(CO1)C=CC=C2CC(C(=O)O)F)O,,
57413152,B1(OC(C(O1)(C)C)(C)C)/C(=C/C(=O)OCC)/C,,
57415099,B(CCCCC(CCCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C(=O)O)N)(O)O,,
57415601,B(CCCCC(CCCNCCC1=CC=CC=C1)(C(=O)O)N)(O)O,,
57415686,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(S2)C=O,,
57415688,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3,,
57415689,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3,,
57415690,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C#C,,
57415691,B1(OC(C(O1)(C)C)(C)C)C2=C3C=CC=CC3=C(C4=CC=CC=C24)B5OC(C(O5)(C)C)(C)C,,
57415692,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CN3CCCCCC3,,
57415693,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)NC(=O)CNC(=O)OC(C)(C)C,,
57415694,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)NC3CCCC3,,
57415695,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)N(C4=CC=CC=C43)C5=CC=CC=C5,,
57415696,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)NN3CCOCC3,,
57415697,B1(OC(C(O1)(C)C)(C)C)C2=CNC(=O)C(=C2)F,,
57415705,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)NC(=O)C,,
57415706,B(C1=CNC(=O)C(=C1)F)(O)O,,
57415742,B1(OC(C(O1)(C)C)(C)C)C2=CN3C=CN=C3N=C2,,
57415777,B(C1=CC(=C(N=C1)Cl)OC)(O)O,,
57415781,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C(=O)C(F)(F)F,,
57416196,B1(OC(C(O1)(C)C)(C)C)CCC#N,,
57416199,B1(OC(C(O1)(C)C)(C)C)/C=C/CCO,,
57416209,B1(OC(C(O1)(C)C)(C)C)C#CC2=CC=C(C=C2)F,,
57416212,B1(OC(C(O1)(C)C)(C)C)C2=CC(=O)CC(C2)(C)C,,
57416222,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)Cl)Cl,,
57416227,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C3=CC=NC=C3,,
57416253,B(C1CC1(C)C)(O)O,,
57416295,B1(OC(C(O1)(C)C)(C)C)F,,
57416302,B(C1=C(C(=CC=C1)N)C)(O)O,,
57416321,B(C1=CC=C(C=C1)C#CC)(O)O,,
57416339,B(C1=CC2=C(O1)C=CN=C2)(O)O,,
57416440,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(NC(=O)C3)N=C2,,
57416472,B(C1=CC2=C(NC(=O)C2)N=C1)(O)O,,
57416482,B(C1=CC(=CN=C1)C#CC)(O)O,,
57416491,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C(=O)N(C)C,,
57416493,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)OC)C,,
57416496,B(C1=CC(=CN=C1)C2=CN=CC=C2)(O)O,,
57416503,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)CO,,
57416504,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)S(=O)(=O)C,,
57416740,B1(OC(C(O1)(C)C)(C)C)/C=C/C2=C(N=CC=C2)C(=O)C,,
57416871,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CNCCCN3C=CN=C3,,
57416879,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(C=C2)C4=CC=CC=C4C3=O,,
57416880,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C#CC3=CC=CC=C3,,
57416890,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2CN=[N+]=[N-],,
57416900,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C#C,,
57422592,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=CC=C2)C(=O)OC)C,,
57437318,B(C1=C(C=CC=C1CC)C)(O)O,,
57443272,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)O)C,,
57443481,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)CCC(=O)OC,,
57449448,B(O)(O)O.[Zn],,
57451828,B1(C2=CC=CC=C2C(O1)CN)O,,
57451829,B1(C2=CC=CC=C2C(O1)CN)O.Cl,,
57464943,B(C1=CC2=C(CCO2)C=C1)(O)O,,
57467615,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)OC(F)F,,
57467637,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C(F)F)F,,
57470991,B1(OC(C(O1)(C)C)(C)C)C2=C3C=COC3=CC=C2,,
57496422,B1(OC(C(O1)(C)C)(C)C)C2=CC(=O)CCC2,,
57497241,B(C1=C(C(=CC=C1)Cl)C=O)(O)O,,
57497247,B(C1=C(C=C(C=C1Cl)F)Cl)(O)O,,
57497253,B(C1=CC(=CC(=C1)F)CO)(O)O,,
57497264,B(C1=C(C=C(C=C1)C=O)OC)(O)O,,
57497268,B(C1=C(C=C(C=C1C)C=O)C)(O)O,,
57497290,B(C1=C(C=CC(=C1)CO)OC)(O)O,,
57497297,B(C1=C(C=CC(=C1)C=O)C)(O)O,,
57497309,B(C1=C(C(=CC=C1)C(=O)N)F)(O)O,,
57497322,B(C1=CC(=C(C=C1)OCOC)Cl)(O)O,,
57497325,B(C1=C(C=CC(=C1)C(=O)N)OC)(O)O,,
57497326,B1(OC(C(O1)(C)C)(C)C)C2=C3C=NNC3=C(C=C2)F,,
57497334,B(C1=CC(=C(N=C1)F)OC)(O)O,,
57497337,B1(OC(C(O1)(C)C)(C)C)CC2=CC(=CC=C2)C(F)(F)F,,
57497344,B(C1=CC(=C(C=C1F)O)F)(O)O,,
57505885,B1(OC(C(O1)(C)C)(C)C)C2=C3CCN(CC3=CC=C2)C(=O)OC(C)(C)C,,
